mountain,mountainLabel,coordinates,elevation,rockMaterialLabel
http://www.wikidata.org/entity/Q323357,Schänzlekopf,Point(10.4525 47.417777777),2070,доломит
http://www.wikidata.org/entity/Q323562,Lahnerkopf,Point(10.463333333 47.429166666),2121,доломит
http://www.wikidata.org/entity/Q323562,Lahnerkopf,Point(10.463333333 47.429166666),2122,доломит
http://www.wikidata.org/entity/Q323571,Schänzlespitz,Point(10.456388888 47.423333333),2052,доломит
http://www.wikidata.org/entity/Q323910,B'schießer,Point(10.440407 47.4879802),1998,доломит
http://www.wikidata.org/entity/Q323910,B'schießer,Point(10.440407 47.4879802),2000,доломит
http://www.wikidata.org/entity/Q335291,Þeistareykjarbunga,Point(-16.84 65.88),564,базальт
http://www.wikidata.org/entity/Q337644,Акамарачи,Point(-67.617222222 -23.295833333),6023,андезит
http://www.wikidata.org/entity/Q337644,Акамарачи,Point(-67.617222222 -23.295833333),6046,андезит
http://www.wikidata.org/entity/Q338103,Beacon Hill,Point(-72.8582 41.2718),40,магматические горные породы
http://www.wikidata.org/entity/Q338932,Mont Revard,Point(5.974444444 45.681944444),1562,осадочная горная порода
http://www.wikidata.org/entity/Q344647,Ľadový štít,Point(20.182222222 49.198888888),2627,гранит
http://www.wikidata.org/entity/Q946750,Уайнапутина,Point(-70.849722222 -16.615555555),4850,андезит
http://www.wikidata.org/entity/Q947558,Monte Stello,Point(9.4185291 42.7885533),1306,Офиолиты
http://www.wikidata.org/entity/Q948850,Pic de Médécourbe,Point(1.441992 42.603724),2915,песчаник
http://www.wikidata.org/entity/Q948850,Pic de Médécourbe,Point(1.441992 42.603724),2915,lutite
http://www.wikidata.org/entity/Q952390,Дафф,Point(-134.974 -23.1286),441,вулканические горные породы
http://www.wikidata.org/entity/Q953591,Zlatar,Point(19.7925 43.4089),1627,осадочная горная порода
http://www.wikidata.org/entity/Q956515,Кулен,Point(104.1125 13.612777777),487,песчаник
http://www.wikidata.org/entity/Q960584,Mont d'Or,Point(6.356 46.727),1463,известняк
http://www.wikidata.org/entity/Q960584,Mont d'Or,Point(6.35666667 46.73361111),1463,известняк
http://www.wikidata.org/entity/Q961873,Кита,Point(138.23874 35.67432),3193,осадочная горная порода
http://www.wikidata.org/entity/Q965689,Пиццо-Карбонара,Point(14.025277777 37.894166666),1979,известняк
http://www.wikidata.org/entity/Q968445,Puigpedrós,Point(1.761933288 42.487575089),2915,Гранодиорит
http://www.wikidata.org/entity/Q969968,Silay,Point(123.23333333 10.76666667),1510,андезит
http://www.wikidata.org/entity/Q971497,Mont Mallet,Point(6.96055556 45.86527778),3988,гранит
http://www.wikidata.org/entity/Q972538,Gleirschtaler Brandjoch,Point(11.41 47.325),2372,известняк
http://www.wikidata.org/entity/Q976435,Lava Butte,Point(-121.356033333 43.917855555),5023,базальт
http://www.wikidata.org/entity/Q1165152,Паго,Point(150.5156 -5.575069444),742,Дацит
http://www.wikidata.org/entity/Q1187799,Олька,Point(-68.483333333 -20.933333333),5705,андезит
http://www.wikidata.org/entity/Q1189160,Але Багу,Point(40.631666666 13.506388888),1031,базальт
http://www.wikidata.org/entity/Q1189579,"Санто-Томас (вулкан, Эквадор)",Point(-91.17 -0.83),1124,базальт
http://www.wikidata.org/entity/Q1189752,Quetrupillán,Point(-71.72329903 -39.49706),2360,базальт
http://www.wikidata.org/entity/Q1189865,Dent d'Oche,Point(6.73111111 46.35305556),2221,осадочная горная порода
http://www.wikidata.org/entity/Q1190569,Тангкубан,Point(107.6 -6.77),2084,андезит
http://www.wikidata.org/entity/Q1200515,Дескабесадо-Гранде,Point(-70.75 -35.583333333),3953,андезит
http://www.wikidata.org/entity/Q357751,Serles,Point(11.3813 47.124),2717,доломит
http://www.wikidata.org/entity/Q358755,Вулкан Такахе,Point(-112.1 -76.3),3460,трахит
http://www.wikidata.org/entity/Q358755,Вулкан Такахе,Point(-112.1 -76.3),3460,фонолит
http://www.wikidata.org/entity/Q360824,Olperer,Point(11.658888888 47.053055555),3476,гранит
http://www.wikidata.org/entity/Q375528,Macizo de Larancagua,Point(-68.533 -18.217),5520,андезит
http://www.wikidata.org/entity/Q377485,Синай,Point(33.9752 28.5384),2287,гранит
http://www.wikidata.org/entity/Q378558,Monte Carpegna,Point(12.32027778 43.80111111),1415,известняк
http://www.wikidata.org/entity/Q380084,Адуа (вулкан),Point(40.84 10.07),1733,базальт
http://www.wikidata.org/entity/Q382139,Афдера,Point(40.853055555 13.088055555),1295,Липарит
http://www.wikidata.org/entity/Q386518,Mount Ōyama,Point(139.231666666 35.440555555),1252,вулканические горные породы
http://www.wikidata.org/entity/Q386518,Mount Ōyama,Point(139.231111111 35.440833333),1252,вулканические горные породы
http://www.wikidata.org/entity/Q387148,Сленза,Point(16.708816944 50.865016944),718,гранит
http://www.wikidata.org/entity/Q387988,Текао,Point(-140.165833 -8.844167),1224,вулканические горные породы
http://www.wikidata.org/entity/Q389939,Hohe Munde,Point(11.0715 47.3472),2662,известняк
http://www.wikidata.org/entity/Q674468,Piz Argient,Point(9.92525 46.365911111),3943,гранит
http://www.wikidata.org/entity/Q674584,Grand Muveran,Point(7.126111111 46.237222222),3051,осадочная горная порода
http://www.wikidata.org/entity/Q675628,Ла Доль,Point(6.099444444 46.425),1677,известняк
http://www.wikidata.org/entity/Q675673,Tour d'Aï,Point(7.002 46.372111111),2331,известняк
http://www.wikidata.org/entity/Q676030,Rochers de Naye,Point(6.976166666 46.431944444),2042,известняк
http://www.wikidata.org/entity/Q677288,Piz Corvatsch,Point(9.816111111 46.408333333),3451,гранит
http://www.wikidata.org/entity/Q677841,Blatenský vrch,Point(12.781666666 50.400277777),1043,гранит
http://www.wikidata.org/entity/Q679080,Schneefernerkopf,Point(10.97 47.409444444),2874,известняк
http://www.wikidata.org/entity/Q681415,Smrk,Point(17.03416667 50.22861111),1127,Q12050341
http://www.wikidata.org/entity/Q682455,Вулкан Шишалдина,Point(-163.966666666 54.75),2857,базальт
http://www.wikidata.org/entity/Q978785,Канага,Point(-177.168055555 51.923333333),1307,Дацит
http://www.wikidata.org/entity/Q980106,Skuta,Point(14.553055555 46.363888888),2532,известняк
http://www.wikidata.org/entity/Q989527,Wielka Sowa,Point(16.486944444 50.679166666),1015,метаморфическая горная порода
http://www.wikidata.org/entity/Q991088,Plomb du Cantal,Point(2.76166667 45.05888889),1855,базальт
http://www.wikidata.org/entity/Q993388,Имменштедтер-Хорн,Point(10.185938888 47.554030555),1489,Конгломерат
http://www.wikidata.org/entity/Q997519,Bubenik,Point(14.6111 51.0992),375.9,базальт
http://www.wikidata.org/entity/Q997939,Buchberg,Point(14.5671 48.4688),813,гранит
http://www.wikidata.org/entity/Q997955,Buchberg,Point(14.675 50.8551),651.6,песчаник
http://www.wikidata.org/entity/Q1003331,Bukovec,Point(15.3583 50.81407),1005,базальт
http://www.wikidata.org/entity/Q1003331,Bukovec,Point(15.35799444 50.81438889),1005,базальт
http://www.wikidata.org/entity/Q1014974,Тепеяк,Point(-99.1157824 19.4868321),2270,магматические горные породы
http://www.wikidata.org/entity/Q768409,Домбай-Ульген,Point(41.725833333 43.243888888),4046,метаморфическая горная порода
http://www.wikidata.org/entity/Q769274,Джимара,Point(44.416388888 42.719166666),4780,осадочная горная порода
http://www.wikidata.org/entity/Q770346,Pic du Frêne,Point(6.19805556 45.3525),2807,гранит
http://www.wikidata.org/entity/Q770572,Slavkovský štít,Point(20.184638888 49.166222222),2452,Гранодиорит
http://www.wikidata.org/entity/Q770961,East Rock,Point(-72.904722222 41.327222222),366,магматические горные породы
http://www.wikidata.org/entity/Q772492,Джефферсон,Point(-121.799573611 44.6743006),3199,андезит
http://www.wikidata.org/entity/Q780174,Grand Bec,Point(6.752778 45.423611),3398,mica schist
http://www.wikidata.org/entity/Q780859,Patilla Pata,Point(-69.033333333 -18.05),5324,андезит
http://www.wikidata.org/entity/Q781529,Сопутан,Point(124.736 1.112),1784,андезит
http://www.wikidata.org/entity/Q781529,Сопутан,Point(124.736 1.112),1952,андезит
http://www.wikidata.org/entity/Q783742,Пик Дуарте,Point(-71.005277777 19.033055555),3101,Тоналит
http://www.wikidata.org/entity/Q783798,Кливленд,Point(-169.945 52.822222222),1730,андезит
http://www.wikidata.org/entity/Q784119,Mont Gardy,Point(6.79952 46.35018),2201,осадочная горная порода
http://www.wikidata.org/entity/Q788078,Киппур,Point(-6.338322 53.169397),757,гранит
http://www.wikidata.org/entity/Q788097,Mont Mégantic,Point(-71.152777777 45.455833333),1110,гранит
http://www.wikidata.org/entity/Q788723,Tarso Toussidé,Point(16.473611111 21.040833333),3315,трахит
http://www.wikidata.org/entity/Q790075,Авала,Point(20.51765 44.689962),511,известняк
http://www.wikidata.org/entity/Q790075,Авала,Point(20.51765 44.689962),511,серпентинит
http://www.wikidata.org/entity/Q790075,Авала,Point(20.514166666 44.690555555),511,известняк
http://www.wikidata.org/entity/Q790075,Авала,Point(20.514166666 44.690555555),511,серпентинит
http://www.wikidata.org/entity/Q792922,Аялу (вулкан),Point(40.701666666 10.082222222),2145,Липарит
http://www.wikidata.org/entity/Q799827,Багана (вулкан),Point(155.195 -6.14),1750,андезит
http://www.wikidata.org/entity/Q800078,Schrammacher,Point(11.642777777 47.026944444),3410,гранит
http://www.wikidata.org/entity/Q398404,Агилера (вулкан),Point(-73.66839409 -50.284585),2546,Дацит
http://www.wikidata.org/entity/Q398478,Aguja Poincenot,Point(-73.04016 -49.27959),3002,гранит
http://www.wikidata.org/entity/Q404697,Aiguille du Chardonnet,Point(7.001427777 45.968986111),3824,гранит
http://www.wikidata.org/entity/Q404741,Aiguilles de Baulmes,Point(6.47472222 46.79194444),1559,известняк
http://www.wikidata.org/entity/Q419247,Акита-Комагатаке,Point(140.803611111 39.760833333),1637.4,базальт
http://www.wikidata.org/entity/Q419247,Акита-Комагатаке,Point(140.803611111 39.760833333),1637.4,андезит
http://www.wikidata.org/entity/Q1262978,Дубби,Point(41.809166666 13.578888888),1625,базальт
http://www.wikidata.org/entity/Q1268813,Dymník,Point(14.525009444 50.940983888),517,базальт
http://www.wikidata.org/entity/Q1269228,Pic de Noufonts,Point(2.16788405 42.424652394),2861,песчаник
http://www.wikidata.org/entity/Q1269228,Pic de Noufonts,Point(2.16788405 42.424652394),2861,lutite
http://www.wikidata.org/entity/Q1269725,Ménez-Hom,Point(-4.2339 48.2203),385,песчаник
http://www.wikidata.org/entity/Q1276211,Prenj,Point(17.904303464 43.534806212),2115,осадочная горная порода
http://www.wikidata.org/entity/Q684624,Großer Löffler,Point(11.915555555 47.0325),3379,гранит
http://www.wikidata.org/entity/Q687029,Q687029,Point(-0.68277778 35.70194444),429.3,осадочная горная порода
http://www.wikidata.org/entity/Q687491,Вулкан Павлова,Point(-161.895 55.419444444),2519,андезит
http://www.wikidata.org/entity/Q688481,Rote Wand,Point(9.985 47.1861),2704,известняк
http://www.wikidata.org/entity/Q691412,Mount St Gwinear,Point(146.316666666 -37.833333333),1509,Гранодиорит
http://www.wikidata.org/entity/Q692712,Хегау,Point(8.75 47.795),867,вулканические горные породы
http://www.wikidata.org/entity/Q806022,Бамус,Point(151.241111111 -5.196111111),2248,андезит
http://www.wikidata.org/entity/Q815659,Белнап,Point(-121.842233094 44.284943458),2095,базальт
http://www.wikidata.org/entity/Q822964,Уильямсон,Point(-118.311205555 36.656047222),4390,гранит
http://www.wikidata.org/entity/Q825347,Колима,Point(-103.618055555 19.511388888),3850,андезит
http://www.wikidata.org/entity/Q826235,Mont Mounier,Point(6.966666666 44.15),2817,осадочная горная порода
http://www.wikidata.org/entity/Q828701,Беру (вулканическое поле),Point(39.753 8.9495),1100,базальт
http://www.wikidata.org/entity/Q829959,Besna Kobila,Point(22.230555555 42.529444444),1922,гранит
http://www.wikidata.org/entity/Q830766,Безымянный,Point(160.6 55.966666666),2882,андезит
http://www.wikidata.org/entity/Q830767,Kühgundkopf,Point(10.4315 47.5035),1907,доломит
http://www.wikidata.org/entity/Q830767,Kühgundkopf,Point(10.4315 47.5035),1908,доломит
http://www.wikidata.org/entity/Q830885,Раухорн,Point(10.4681893 47.4585184),2241,доломит
http://www.wikidata.org/entity/Q831100,Мьюр,Point(-118.291111111 36.564722222),4272,гранит
http://www.wikidata.org/entity/Q831165,Kugelhorn,Point(10.4702482 47.448525),2125,доломит
http://www.wikidata.org/entity/Q831165,Kugelhorn,Point(10.4702482 47.448525),2126,доломит
http://www.wikidata.org/entity/Q831788,Ротгундшпитце,Point(10.26576 47.2881),2485,доломит
http://www.wikidata.org/entity/Q831788,Ротгундшпитце,Point(10.26576 47.2881),2486,доломит
http://www.wikidata.org/entity/Q837723,Маглич,Point(18.73306 43.28111),2386,известняк
http://www.wikidata.org/entity/Q838905,Mount Xiqiao,Point(112.97277778 22.92722222),346,вулканические горные породы
